epoch,lr,train_loss,valid_loss,ppl,meteor,rouge1,rouge2,rougeL
27,0.0004257912079756707,223.71737437618705,126.40757208930121,inf,0.026815088074146357,0.0,0.0,0.0
28,0.0004181186658846849,216.40953587888177,117.26981285942925,inf,0.10052295087818544,0.0,0.0,0.0
29,0.0004108464821649987,210.1566937668879,117.95315195719401,inf,0.08627788853101738,0.0,0.0,0.0
30,0.00040394100746327154,205.8150707808951,110.54962548149956,inf,0.09132670563439925,0.0,0.0,0.0
31,0.00039737242324051805,199.53249781711358,109.59731614854601,inf,0.08508835174109033,0.0,0.0,0.0
32,0.0003911141986888742,194.97001525572966,106.62405768500435,inf,0.08474937263570965,0.0,0.0,0.0
33,0.00038514263887840406,189.81194777715774,103.19358384874133,inf,0.06311797920051433,0.0,0.0,0.0
34,0.00037943650655836245,184.3354373253079,101.64708641899956,inf,0.08902747442187386,0.0,0.0,0.0
35,0.00037397670383187097,179.24418919307547,95.09622446695964,inf,0.07542744196775668,0.0,0.0,0.0
36,0.0003687460028149941,174.40118106086751,94.87186414930555,inf,0.07960710638790383,0.0,0.0,0.0
37,0.0003637288166141008,170.73564698642357,92.1633802625868,inf,0.08031407070752757,0.0,0.0,0.0
38,0.0003589110036776191,166.15045953812754,89.62250756157769,inf,0.0696601851574645,0.0,0.0,0.0
39,0.0003542796999226229,163.57299865875626,92.5709694756402,inf,0.08001289102865417,0.0,0.0,0.0
40,0.0003498231740934727,161.03655279250373,90.80743103027343,inf,0.07555363015774187,0.0,0.0,0.0
41,0.00034553070264602495,157.2712865461383,88.02687360975477,inf,0.07413448374535825,0.0,0.0,0.0
42,0.00034139246111690745,154.91430625819922,83.95589480929904,inf,0.04501804066655532,0.0,0.0,0.0
43,0.0003373994294708953,151.50079204205582,80.2360592312283,inf,0.0974885283913744,0.0,0.0,0.0
44,0.00033354330934927406,148.66923624292053,80.14824523925782,inf,0.07557994862799973,0.0,0.0,0.0
45,0.00032981645149026225,146.40393993788794,80.65320265028211,inf,0.07296479460370067,0.0,0.0,0.0
46,0.0003262117918760517,143.5194274978829,79.55487026638455,inf,0.07570386119379015,0.0,0.0,0.0
47,0.00032272279539295035,141.18185463047266,77.81396840413412,inf,0.09122515825279918,0.0,0.0,0.0
48,0.000319343405981753,138.89764373702812,76.81235029432509,inf,0.08221165144787974,0.0,0.0,0.0
49,0.0003160680024128521,137.12247375258826,79.5325675116645,inf,0.033777325428173535,0.0,0.0,0.0
50,0.0003128913589510993,134.62630330709587,76.24630669487847,inf,0.08834052603127149,0.0,0.0,0.0
51,0.00030980861028406364,133.18266086052535,74.63457522922091,inf,0.09057651157438644,0.0,0.0,0.0
52,0.0003068152201781192,131.42211757267927,72.36583658854167,inf,0.03769545865193872,0.0,0.0,0.0
53,0.0003039069534029548,128.92701799588693,72.59528486463759,inf,0.10147654881049806,0.0,0.0,0.0
54,0.00030107985052920836,127.23604899241512,72.52706315782335,inf,0.08354712267452515,0.0,0.0,0.0
55,0.0002983302052580872,125.11815983669501,69.4232671101888,inf,0.0759980271004695,0.0,0.0,0.0
56,0.000295654543987733,123.74339221772694,69.36054941813151,inf,0.08406922522466254,0.0,0.0,0.0
57,0.0002930496073601145,122.62948612222695,66.57748243543837,inf,0.08620261452622213,0.0,0.0,0.0
58,0.0002905123335655086,121.10167933107917,71.84458219740125,inf,0.055559246833116006,0.0,0.0,0.0
59,0.0002880398432100954,119.4976810464883,66.85093977186415,inf,0.08470483606646903,0.0,0.0,0.0
60,0.0002856294255766051,118.2105832016259,64.97628741794162,inf,0.08630534439818449,0.0,0.0,0.0
61,0.00028327852612895234,117.09773793614896,65.47156414455837,inf,0.08526058588853495,0.0,0.0,0.0
62,0.00028098473512990114,115.44439240266804,65.04654735989041,inf,0.07812072762283218,0.0,0.0,0.0
63,0.00027874577725645657,114.20310454022018,64.12324473063151,inf,0.12710412306290042,0.0,0.0,0.0
64,0.0002765595021112456,113.00975069127286,63.69233856201172,inf,0.10519664452702597,0.0,0.0,0.0
65,0.00027442387553993584,111.9260876113012,62.484161885579425,inf,0.08714604998646383,0.0,0.0,0.0
66,0.0002723369716750011,110.50938314184509,66.6303202311198,inf,0.09043555205113094,0.0,0.0,0.0
67,0.00027029696563509836,109.63188951535332,60.1245716518826,inf,0.10397964804983227,0.0,0.0,0.0
68,0.000268302126817152,107.78320165266071,60.99162165323893,inf,0.10306814226044556,0.0,0.0,0.0
69,0.00026635081272510314,106.97938702040746,59.06096886528863,inf,0.08179659624525347,0.0,0.0,0.0
70,0.0002644414632853091,105.69683805384433,57.36300269232856,inf,0.0851686591002868,0.0,0.0,0.0
71,0.00026257259560388043,104.83245398346942,61.271988254123265,inf,0.10050379445029627,0.0,0.0,0.0
72,0.0002607427991259161,103.90988702224311,56.212579769558374,inf,0.08971139099381155,0.0,0.0,0.0
73,0.000258950731160727,103.15791091345307,56.643080139160155,inf,0.1022769154826571,0.0,0.0,0.0
74,0.0002571951127407888,102.17273897634712,56.10098520914713,inf,0.06583671633130495,0.0,0.0,0.0
75,0.00025547472478540243,100.69381111546566,56.49964811537001,inf,0.08491114609674205,0.0,0.0,0.0
76,0.0002537884045429143,99.81056312809612,55.55458221435547,inf,0.08783779653418385,0.00035236081747709656,0.0,0.00035236081747709656
77,0.00025213504228790404,99.1068219636616,54.884835645887584,inf,0.10904159656619217,0.0,0.0,0.0
78,0.0002505135782520218,98.18109111738086,53.412818823920354,inf,0.08595828714372514,0.0,0.0,0.0
79,0.00024892299976919007,97.05216251459336,52.347667355007594,inf,0.10173113075627749,0.0,0.0,0.0
80,0.0002473623386176967,96.26568324344798,49.91345418294271,inf,0.09763720092275438,0.0,0.0,0.0
81,0.0002458306685433294,95.05735570386538,52.83282979329427,inf,0.13020166873752112,0.0,0.0,0.0
82,0.00024432710294915676,94.56035176136142,50.93827540079753,inf,0.09228007349819164,0.0,0.0,0.0
83,0.00024285079273886465,93.89620059594176,50.38017120361328,inf,0.11919877152612453,0.0,0.0,0.0
84,0.00024140092430172998,93.0314791304127,51.018453979492186,inf,0.0765584207147357,0.0,0.0,0.0
85,0.00023997671762836847,92.08839986318335,48.76409047444661,inf,0.09235809635426559,0.0,0.0,0.0
86,0.00023857742454734237,91.93756415192645,52.631137169731986,inf,0.06986484747662149,0.0,0.0,0.0
87,0.0002372023270735728,90.59701348785171,48.49659729003906,inf,0.10558000852533835,0.0,0.0,0.0
88,0.00023585073586027407,89.64090948654595,50.1846194797092,inf,0.09748059061846874,0.0,0.0,0.0
89,0.0002345219887468278,89.02353903404752,47.38759045071072,inf,0.10523516421325224,0.0,0.0,0.0
90,0.00023321544939564846,88.3562196430407,50.085026550292966,inf,0.10041725549826669,0.0,0.0,0.0
91,0.00023193050601166568,87.92557523722637,47.795362091064455,inf,0.10898651990043524,0.0,0.0,0.0
92,0.00023066657013857083,87.67161185281319,47.43428632948134,inf,0.10211067946803944,0.0,0.0,0.0
93,0.00022942307552644702,86.71282632010323,47.20649185180664,inf,0.051164033701655495,0.0,0.0,0.0
94,0.00022819947706583386,85.80119402127755,46.29288414849175,inf,0.10981462482935468,0.0,0.0,0.0
95,0.00022699524978366916,85.28291605707996,47.09936752319336,inf,0.09696529097560352,0.0,0.0,0.0
96,0.00022580988789690627,84.4787169530577,47.01110560099284,inf,0.06893101881703416,0.0,0.0,0.0
97,0.000224642903919933,83.92770380005801,47.817921532524956,inf,0.015275759960419626,0.0,0.0,0.0
98,0.0002234938278222138,83.35031829681014,46.15486026340061,inf,0.10219738325739493,0.0,0.0,0.0
99,0.00022236220623284938,82.67539268627502,44.965369669596356,inf,0.09951304083721978,0.0,0.0,0.0
100,0.0002212476016889965,82.16175190249183,45.59802975124783,inf,0.11401339727381986,0.0,0.0,0.0
